uid,sn,test_id,split,P,T,R,ignition_time,true_thrust,is_anomalous,is_valid,maneuver_type,maneuver_type_id,thrust_profile,estimated_delta_v,delta_v_min,delta_v_max,duration_min,duration_max
1302,13,34,test,0.9866096851527696,745.99,55.32801685588085,1.23,0.5603723000178473,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1303,13,35,test,0.0,2295.09,3.8226642619384186,1.18,0.2583008658714218,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1304,13,36,test,0.9679732215789406,1489.12,6.644366962982481,2.75,0.7694491737598812,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1305,13,37,test,0.7459033538298867,224.25,4.324093469893816,12.37,0.8587265869260786,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0
1306,13,38,test,0.8804060364918159,952.96,3.9133192663988816,1.22,0.5153200223874388,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1307,13,39,test,0.9822833811256276,321.22,12.055029484263196,2.28,0.583252990040759,False,1,PHASE_ADJUSTMENT,2,continuous,0.3747050509217853,0.1,10.0,10.0,300.0
1308,13,40,test,1.2391714483327785,299.98,3.379751766589619,1.22,0.696070358017014,False,1,STATION_KEEPING,4,pulsed,0.4176143719958877,0.01,1.0,1.0,60.0
1309,13,41,test,1.0176690509697068,299.97,3.305545522996475,1.23,0.5960513478643772,False,1,STATION_KEEPING,4,pulsed,0.35759504563775446,0.01,1.0,1.0,60.0
1310,13,42,test,0.930107417302707,299.98,14.184034214900135,1.21,0.5020153159558326,False,1,STATION_KEEPING,4,pulsed,0.3011891089608614,0.01,1.0,1.0,60.0
1311,13,43,test,0.7392507083048121,299.97,11.15280100446045,1.23,0.4156420191681585,False,1,STATION_KEEPING,4,pulsed,0.24936027297974506,0.01,1.0,1.0,60.0
1312,13,44,test,0.8080842764272002,299.97,1.2608178315009535,1.22,0.3760782799478214,True,1,STATION_KEEPING,4,pulsed,0.22562440327189598,0.01,1.0,1.0,60.0
1313,13,45,test,0.4734100210351447,300.0,3.4832150393873405,1.2,0.2667138952269286,False,1,STATION_KEEPING,4,pulsed,0.1600283371361572,0.01,1.0,1.0,60.0
1314,13,46,test,1.1437476513685696,476.82,4.044798101363725,91.29,0.6693555600169977,False,1,STATION_KEEPING,4,pulsed,0.6383242362546097,0.01,1.0,1.0,60.0
1315,13,47,test,0.955195856258067,476.83,4.40768778367047,91.27,0.5656509378860538,False,1,STATION_KEEPING,4,pulsed,0.539438673424414,0.01,1.0,1.0,60.0
1316,13,48,test,0.7380840095992641,476.8,3.848183717081072,91.31,0.4838210856709577,False,1,STATION_KEEPING,4,pulsed,0.46137178729582534,0.01,1.0,1.0,60.0
1317,13,49,test,0.7501190906387376,476.88,3.512633192125548,91.25,0.4009120861360066,False,1,STATION_KEEPING,4,pulsed,0.3823739112730776,0.01,1.0,1.0,60.0
1318,13,50,test,0.4932586309469419,476.82,3.734127132200648,91.29,0.3253183206655965,False,1,STATION_KEEPING,4,pulsed,0.31023656331953947,0.01,1.0,1.0,60.0
1319,13,51,test,0.5205070955018121,476.87,4.021980852546154,91.27,0.2549677262712196,False,1,STATION_KEEPING,4,pulsed,0.24317291925391296,0.01,1.0,1.0,60.0
1320,13,52,test,0.0,0.03,,155.6,0.6520246519643144,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1321,13,53,test,0.5113446556533285,1.04,1.365956373635509,6.71,0.5791252068593389,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1322,13,54,test,0.6261944048401763,205.99,6.350996276658611,1.24,0.397299367740774,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1323,13,55,test,0.7079661684189158,745.96,19.943504855883518,1.22,0.3959305306160594,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1324,13,56,test,0.0,2255.18,6.542507109798159,5.79,0.1806977687427804,False,0,STATION_KEEPING,4,pulsed,0.815011988226687,0.01,1.0,1.0,60.0
1325,13,57,test,0.6412597692133114,1450.21,47.22976426474479,1.48,0.5510438612371716,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1326,13,58,test,0.0,53.96,4.266674356506344,142.53,0.6194716029149613,False,0,COLLISION_AVOIDANCE,5,impulsive,0.1,0.1,5.0,5.0,120.0
1327,13,59,test,0.6476217811329699,1087.98,9.845313823476577,1.21,0.3665285566126516,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1328,13,60,test,0.5175887085319837,200.15,2.8176647650393862,2.8000000000000003,0.4785511706902289,False,1,PHASE_ADJUSTMENT,2,continuous,0.19156403362729862,0.1,10.0,10.0,300.0
1329,13,61,test,0.4077308286361628,166.11,7.53762534916982,2.4,0.4842797461185458,False,1,PHASE_ADJUSTMENT,2,continuous,0.1608874172555033,0.1,10.0,10.0,300.0
1330,13,62,test,0.3705350880670411,4.13,1.268396912034216,36.53,0.4280343832283346,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1331,13,63,test,0.5447383493766912,205.98,6.305279239849489,1.24,0.2969841745326791,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1332,13,64,test,0.5525704658392768,745.94,16.683342474512685,1.23,0.2970647656036719,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1333,13,65,test,0.0,2282.08,9.502901782124509,1.2,0.1397984459024225,False,0,STATION_KEEPING,4,pulsed,0.6380624748500007,0.01,1.0,1.0,60.0
1334,13,66,test,0.4884433067886816,1489.64,7.63462124347393,1.4,0.4071712574342804,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1335,13,67,test,0.4115893949883948,127.98,4.519658464788186,134.5,0.4807548784709212,False,1,ATTITUDE_CONTROL,9,pulsed,0.1,0.001,0.1,0.1,10.0
1336,13,68,test,0.4673199102921586,1066.94,7.612148214694733,1.21,0.2796391399887056,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1337,13,69,test,0.3930240725159034,204.66,2.385246184315203,1.44,0.3645276840301332,False,1,PHASE_ADJUSTMENT,2,continuous,0.1492084716272141,0.1,10.0,10.0,300.0
1338,13,70,test,0.3950535439334579,0.04,,17.51,0.4424233583741991,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1339,13,71,test,0.3232613615136541,34.11,4.473139964478425,2.45,0.3267748057160309,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1340,13,72,test,0.4191138809055582,206.0,7.298072764178155,1.22,0.2242181440713262,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1341,13,73,test,0.3869121317784164,745.97,21.10366963886003,1.22,0.2199163577367052,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1342,13,74,test,0.0,2281.51,3.616005049330535,1.19,0.1061029702441294,False,0,STATION_KEEPING,4,pulsed,0.4841499752833674,0.01,1.0,1.0,60.0
1343,13,75,test,0.3756987111207854,1479.21,22.085779312897383,1.39,0.3030267846133626,False,1,STATION_KEEPING,4,pulsed,0.8964805001358641,0.01,1.0,1.0,60.0
1344,13,76,test,0.0,0.0,,,0.0,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
1345,13,77,test,0.4154225759910693,1057.99,4.033197014264325,1.21,0.2064150876417775,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1346,13,78,test,0.2910041931179435,238.47,2.4597925883450817,1.39,0.2458981339803396,False,1,PHASE_ADJUSTMENT,2,continuous,0.11727865602058317,0.1,10.0,10.0,300.0
1347,13,79,test,1.001034799011551,299.98,14.876573832221522,1.23,0.5205510080520365,False,1,STATION_KEEPING,4,pulsed,0.31230978279089977,0.01,1.0,1.0,60.0
1348,13,80,test,0.6915796345787815,299.98,11.548938244863058,1.21,0.4457658133729051,False,1,STATION_KEEPING,4,pulsed,0.2674416573912082,0.01,1.0,1.0,60.0
1349,13,81,test,0.7386933509174712,299.96,4.228211979727439,1.23,0.3798245557175273,False,1,STATION_KEEPING,4,pulsed,0.227864347466059,0.01,1.0,1.0,60.0
1350,13,82,test,0.5211619348704485,299.99,14.139970871279038,1.21,0.3137823205782527,True,1,STATION_KEEPING,4,pulsed,0.18826311670054008,0.01,1.0,1.0,60.0
1351,13,83,test,0.493909367719353,299.95,15.019120068603762,1.25,0.2566924164339224,False,1,STATION_KEEPING,4,pulsed,0.15398978061871002,0.01,1.0,1.0,60.0
1352,13,84,test,0.3204141589635526,299.96,6.661180755209176,1.25,0.202229726959621,False,1,STATION_KEEPING,4,pulsed,0.12132165779761582,0.01,1.0,1.0,60.0
1353,13,85,test,0.8323658581660164,476.87,3.470577755064729,91.26,0.4934486128868727,False,1,STATION_KEEPING,4,pulsed,0.470621680054726,0.01,1.0,1.0,60.0
1354,13,86,test,0.8681928620192227,476.88,3.961272217495581,91.24,0.4390347587471149,True,1,STATION_KEEPING,4,pulsed,0.4187337915026483,0.01,1.0,1.0,60.0
1355,13,87,test,0.5400684688158482,476.89,4.58436795898549,91.23,0.3576305251865885,False,1,STATION_KEEPING,4,pulsed,0.34110084231246435,0.01,1.0,1.0,60.0
1356,13,88,test,0.4500695160847539,476.81,4.100297419832212,91.27,0.3012999305305098,False,1,STATION_KEEPING,4,pulsed,0.28732563975250475,0.01,1.0,1.0,60.0
1357,13,89,test,0.4004182049126263,476.83,4.031606012775294,91.28,0.24618275463722,False,1,STATION_KEEPING,4,pulsed,0.23477464578733123,0.01,1.0,1.0,60.0
1358,13,90,test,0.3034081238914107,476.89,3.521585154064156,91.26,0.1940980124993641,False,1,STATION_KEEPING,4,pulsed,0.18512680236164347,0.01,1.0,1.0,60.0
1359,13,91,test,0.2317843247091177,300.0,1.7112498836701773,1.19,0.1329357752269098,False,1,STATION_KEEPING,4,pulsed,0.07976146513614589,0.01,1.0,1.0,60.0
1360,13,92,test,0.1969953688762747,299.98,5.967534803328253,1.21,0.1102200851632764,False,1,STATION_KEEPING,4,pulsed,0.06612764229455931,0.01,1.0,1.0,60.0
1361,13,93,test,0.2614218754622719,476.77,5.022546225075269,91.31,0.1527320889999741,True,1,STATION_KEEPING,4,pulsed,0.1456361561450353,0.01,1.0,1.0,60.0
1362,13,94,test,0.1841251326057985,476.86,3.683831490108085,91.23,0.1193280672563961,True,1,STATION_KEEPING,4,pulsed,0.11380556430377009,0.01,1.0,1.0,60.0
1363,13,95,test,0.2093318389881733,47.03,4.096495511159286,1.48,0.250357873509294,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1364,13,96,test,0.1866938769104022,2.56,3.9313209846203434,1.37,0.222681196818491,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1365,13,97,test,0.2448040489972912,205.91,3.879171455754295,1.22,0.1512641541053424,True,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1366,13,98,test,0.2477348105204189,745.95,9.803775991235756,1.21,0.149360799430009,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1367,13,99,test,0.0,2278.86,2.4958431735484283,1.18,0.08081350011356,False,0,STATION_KEEPING,4,pulsed,0.3683253057375747,0.01,1.0,1.0,60.0
1368,13,100,test,0.2333349054871529,1496.13,13.917478153640571,1.96,0.2135023906303531,False,1,STATION_KEEPING,4,pulsed,0.6388546633875803,0.01,1.0,1.0,60.0
1369,13,101,test,0.1920864114608164,101.81,3.9145167142750106,181.65,0.2409752558758941,False,1,COLLISION_AVOIDANCE,5,impulsive,0.1,0.1,5.0,5.0,120.0
1370,13,102,test,0.2451646200867096,1102.0,5.495736518965709,1.2,0.144020994616215,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1371,13,103,test,0.2049067973303609,203.53,3.6323606970585183,1.34,0.1920513999153577,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1372,13,104,test,0.1497292150331489,143.17000000000002,3.919931481649896,1.44,0.1812545276975426,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1373,13,105,test,0.1673669315612238,38.3,1.219444017182864,1.37,0.1692066297096022,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1374,13,106,test,0.2005670848518745,205.97,4.284122008321965,1.2,0.115979233234121,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1375,13,107,test,0.2025707174216011,745.97,5.9012758032455865,1.22,0.1135257317919088,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1376,13,108,test,0.0,2245.79,11.648905831546948,1.18,0.0673284566572789,False,0,STATION_KEEPING,4,pulsed,0.30241114935270075,0.01,1.0,1.0,60.0
1377,13,109,test,0.1737732534109663,1469.15,12.2522117231973,1.37,0.16229439259445,False,1,STATION_KEEPING,4,pulsed,0.4768696137602725,0.01,1.0,1.0,60.0
1378,13,110,test,0.1569955441418717,0.05,,1.45,0.1863576442519038,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
1379,13,111,test,0.1972994895445119,1018.02,2.701892388300288,1.2,0.1117969313997026,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1380,13,112,test,0.1795298167514193,273.69,5.985642013553263,1.3,0.1366583521240463,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1381,14,1,test,1.9944704476934836,299.98,3.200229978208008,1.25,1.1241900517319454,False,1,STATION_KEEPING,4,pulsed,0.6744690634370981,0.01,1.0,1.0,60.0
1382,14,2,test,1.6121107586291603,299.89,6.566147960728188,1.33,1.0213539028741254,False,1,STATION_KEEPING,4,pulsed,0.612587643865843,0.01,1.0,1.0,60.0
1383,14,3,test,1.7013952135924812,299.96,4.053280907430054,1.24,0.8304087863627659,False,1,STATION_KEEPING,4,pulsed,0.4981788391147505,0.01,1.0,1.0,60.0
1384,14,4,test,1.2362471269863224,299.98,2.969315971210291,1.25,0.700842658567729,False,1,STATION_KEEPING,4,pulsed,0.4204775614342947,0.01,1.0,1.0,60.0
1385,14,5,test,1.2286386122833823,299.99,4.361409212573964,1.22,0.5720482816281143,True,1,STATION_KEEPING,4,pulsed,0.343217528011236,0.01,1.0,1.0,60.0
1386,14,6,test,0.9520043406256418,300.0,16.618667935837884,1.23,0.4599646618372351,False,1,STATION_KEEPING,4,pulsed,0.2759787971023411,0.01,1.0,1.0,60.0
1387,14,7,test,2.177150887333964,471.32,3.881752618913652,96.84,1.0993829772681398,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1388,14,8,test,1.610351224730949,476.89,3.6936852744818074,91.3,0.9340375893849476,False,1,STATION_KEEPING,4,pulsed,0.8908663720035753,0.01,1.0,1.0,60.0
1389,14,9,test,1.232446141677606,476.85,3.663155416206876,91.31,0.7949389633131443,False,1,STATION_KEEPING,4,pulsed,0.7581332893117458,0.01,1.0,1.0,60.0
1390,14,10,test,0.974264153926146,476.82,3.5544677992404186,91.31,0.6770101737287102,False,1,STATION_KEEPING,4,pulsed,0.6456239820746471,0.01,1.0,1.0,60.0
1391,14,11,test,1.2128927980227888,476.87,3.91768855323076,91.29,0.5586738975201974,False,1,STATION_KEEPING,4,pulsed,0.5328296430209131,0.01,1.0,1.0,60.0
1392,14,12,test,0.7573294370785026,475.75,4.0063337403744885,92.4,0.4472076751277845,False,1,STATION_KEEPING,4,pulsed,0.4255181028840869,0.01,1.0,1.0,60.0
1393,14,13,test,0.0,0.0,,33.68,1.7587512780707488,True,0,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1394,14,14,test,0.0,1.02,3.918292944079177,14.39,1.7207160956268224,True,0,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1395,14,15,test,1.7982591760278412,205.9,6.617319776292934,1.28,1.1017746521087812,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1396,14,16,test,1.903629274805497,745.95,17.166858545351147,1.27,1.0925162809929094,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1397,14,17,test,0.0,2218.14,2.7354579280981417,1.25,0.4580495809014139,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1398,14,18,test,1.4595094937957076,1490.11,4.640344151772945,5.73,1.5890880969017531,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1399,14,19,test,0.0,0.0,,,0.0,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
1400,14,20,test,2.067432902617984,1079.97,4.651254026129696,1.26,1.0565599561626289,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1401,14,21,test,1.6600472616597488,298.65000000000003,17.744738165679898,1.36,1.2357239405037015,False,1,PHASE_ADJUSTMENT,2,continuous,0.738097909662861,0.1,10.0,10.0,300.0
1402,14,22,test,0.0,0.0,,,0.0,False,0,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1403,14,23,test,1.1001636051532973,39.03,1.502914924149031,1.6,1.2757093800524697,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1404,14,24,test,1.4153639606811643,205.99,5.589338365498381,1.25,0.912438435545216,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1405,14,25,test,1.4966880129058635,745.9300000000001,20.601044340031876,1.27,0.9130137114807064,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1406,14,26,test,0.0,2343.48,2.16666078104787,1.22,0.3894748693190667,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1407,14,27,test,1.253221798937449,1466.83,19.717608400512777,4.71,1.3699511518273828,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1408,14,28,test,1.5605467314498536,0.04,,122.46,1.8200459050586888,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
1409,14,29,test,1.9835668764822152,995.87,2.409977826738644,1.29,0.8860412613866528,True,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1410,14,30,test,1.489412902830203,310.5,4.192411593070414,1.4,1.0636817318778888,False,1,PHASE_ADJUSTMENT,2,continuous,0.660546355496169,0.1,10.0,10.0,300.0
1411,14,31,test,1.1292447142672506,175.93,10.988372046251191,12.71,1.3449883630766852,False,1,PHASE_ADJUSTMENT,2,continuous,0.47324760543216254,0.1,10.0,10.0,300.0
1412,14,32,test,0.9585175807295416,42.97,1.5692145089336462,1.52,1.1165345493021694,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1413,14,33,test,1.305731593060884,205.96,8.56815444578419,1.28,0.7631025092322222,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1414,14,34,test,1.345005699089315,745.92,11.412159720747022,1.28,0.7608554043769941,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1415,14,35,test,0.0,2295.09,2.099001666532612,1.22,0.3134296912366707,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1416,14,36,test,1.216480384613048,1470.29,3.140212154158814,1.43,1.129912380344806,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1417,14,37,test,0.0,0.0,,,0.0,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
1418,14,38,test,1.5129577889289303,952.95,4.358100537978217,1.28,0.7320177455815164,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1419,14,39,test,1.039466806396128,321.0,5.846938105088575,2.45,0.8587469221524585,False,1,PHASE_ADJUSTMENT,2,continuous,0.5513155240218783,0.1,10.0,10.0,300.0
1420,14,40,test,1.5631168277697567,299.97,7.423044558305571,1.28,0.983352090281444,False,1,STATION_KEEPING,4,pulsed,0.5899522530434496,0.01,1.0,1.0,60.0
1421,14,41,test,1.487769799923216,299.97,3.741384048596868,1.25,0.8509872560015329,False,1,STATION_KEEPING,4,pulsed,0.5105412943655597,0.01,1.0,1.0,60.0
1422,14,42,test,1.423833247476715,299.98,2.9881780262924624,1.24,0.7255046204166069,False,1,STATION_KEEPING,4,pulsed,0.4352737520651475,0.01,1.0,1.0,60.0
1423,14,43,test,0.9597096374104488,299.99,3.0208097620200016,1.23,0.6087837793078708,False,1,STATION_KEEPING,4,pulsed,0.3652580919091363,0.01,1.0,1.0,60.0
1424,14,44,test,0.8740759087281877,299.97,16.34560151730205,1.27,0.5056075932662841,False,1,STATION_KEEPING,4,pulsed,0.3033342195041745,0.01,1.0,1.0,60.0
1425,14,45,test,0.7677083194269533,299.96,163.41600327397558,1.25,0.4028005801171714,False,1,STATION_KEEPING,4,pulsed,0.24164812402389346,0.01,1.0,1.0,60.0
1426,14,46,test,1.4246314948142182,471.34,3.81980100482923,96.82,0.9568089917731724,False,1,STATION_KEEPING,4,pulsed,0.9019647003647341,0.01,1.0,1.0,60.0
1427,14,47,test,1.3887034978025867,476.84,4.000713517505989,91.31,0.8372333819885955,False,1,STATION_KEEPING,4,pulsed,0.7984527317348837,0.01,1.0,1.0,60.0
1428,14,48,test,1.0004769886618776,476.78,3.81042672169275,91.32,0.6977633559647664,False,1,STATION_KEEPING,4,pulsed,0.6653592257137626,0.01,1.0,1.0,60.0
1429,14,49,test,0.8651243088356385,476.86,4.200146699479938,91.3,0.6000251538254762,False,1,STATION_KEEPING,4,pulsed,0.5722559897064331,0.01,1.0,1.0,60.0
1430,14,50,test,0.7627368798245215,476.75,3.5119079757394034,91.33,0.4969142927538797,False,1,STATION_KEEPING,4,pulsed,0.4738077781408243,0.01,1.0,1.0,60.0
1431,14,51,test,0.563300143082727,475.67,4.063120036903383,92.42,0.3906609182413558,True,1,STATION_KEEPING,4,pulsed,0.3716513579597315,0.01,1.0,1.0,60.0
1432,14,52,test,0.7611101316103291,7.22,16.453218797925125,180.69,0.9661564873767402,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1433,14,53,test,0.947753888516841,37.42,1.4424301934243833,2.38,0.9397198987571846,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1434,14,54,test,0.978935273397741,205.91,11.712212807971296,1.27,0.5963530833209968,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1435,14,55,test,0.982273332172074,745.87,20.888662531871265,1.33,0.6025518549776596,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1436,14,56,test,0.0,2255.2000000000003,8.381051085799257,5.78,0.250959216909371,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1437,14,57,test,1.10200896329688,1196.54,7.103208927427256,148.18,0.9686359148932756,True,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1438,14,58,test,0.7455127614902002,0.02,,252.92,0.9817057666470091,True,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
1439,14,59,test,1.1354026531411816,1087.96,8.581476992041324,1.27,0.5857095279808497,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1440,14,60,test,0.8121189708733358,204.05,2.438864003171155,2.53,0.7796456995025893,False,1,PHASE_ADJUSTMENT,2,continuous,0.3181734099670067,0.1,10.0,10.0,300.0
1441,14,61,test,0.6718313518029563,18.17,17.532788403890713,1.7,0.7914794107525687,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1442,14,62,test,0.0,0.02,,8.63,0.7169229451568668,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1443,14,63,test,0.9299593396042904,205.96,6.170347286467886,1.28,0.4720234828289192,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1444,14,64,test,0.878955844982192,745.92,19.60781093583861,1.28,0.4821945601849974,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1445,14,65,test,0.0,2282.08,4.548934096034768,1.21,0.2034165392004104,False,0,STATION_KEEPING,4,pulsed,0.928425631556945,0.01,1.0,1.0,60.0
1446,14,66,test,0.7545533390840431,1462.67,6.0505109484396495,13.11,0.7263429813059993,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1447,14,67,test,0.5809088059631835,0.01,,185.63,0.7560175040881161,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
1448,14,68,test,0.9331959974182524,1066.86,6.88993240431987,1.26,0.4694133662990745,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0
1449,14,69,test,0.6400400265700824,202.97,2.87979476063562,1.56,0.6115500151296999,False,1,PHASE_ADJUSTMENT,2,continuous,0.24825261314175037,0.1,10.0,10.0,300.0
1450,14,70,test,0.0,0.0,,,0.0,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1451,14,71,test,0.4810984132423572,0.08,,1.77,0.5636958047161459,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0
1452,14,72,test,0.5535159441167223,205.89,5.3555638098887375,1.29,0.3793264674618021,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1453,14,73,test,0.5971318769861241,745.9300000000001,19.90003652925292,1.28,0.3773458722616798,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0
1454,14,74,test,0.0,2281.51,3.2544648748595684,1.21,0.1602555091759081,False,0,STATION_KEEPING,4,pulsed,0.7312490934798522,0.01,1.0,1.0,60.0
1455,14,75,test,0.6627165127133473,1453.52,19.62190636592073,1.44,0.5638497894946215,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0
1456,14,76,test,0.4560393695814541,0.0,,291.37,0.5977462791028569,False,0,ATTITUDE_CONTROL,9,pulsed,0.001,0.001,0.1,0.1,10.0
